video_id,channelTitle,title,description,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,caption
C1desj-fb54,小高姐的 Magic Ingredients,豆沙包 Bean Paste Buns,"豆沙包 bean paste buns. 这个食谱相当一个免揉的配方。不用揉面也可以蒸包子吗？可以。用了最简化的方法，最快捷的发酵，制作出最美味的豆沙包。

豆沙包食谱：
7个红豆沙包
面团：
中筋面粉：240克
开水：60克, 1/4 杯
室温水：85克
酵母：1/2 小勺
豆沙馅：250克

Red bean paste buns recipe:
For making 7 buns
Dough:
All purpose flour: 240 g
Boiling water: 60 g, 1/4 cup
room temperature water: 85 g
Yeast: 1/2 tsp
Red bean paste 250 g

背景音乐：Beneath the Moonlight by Aaron Kenny

豆包, 豆沙包, 红豆沙包, 豆沙包子, red bean paste, bean paste buns, steamed buns",2021-03-15T22:29:02Z,583807,12930,,754,PT4M21S,true
TK670K3LYZc,小高姐的 Magic Ingredients,豆沙酥饼 Red Bean Pastry,"豆沙酥饼是一款非常好吃的小点心，特别是喜欢豆沙馅的小伙伴们。开酥的点心做法都大同小异，把油酥包入面皮里，然后通过擀卷来制造层次。这次用的不同与蛋黄酥的擀卷方法，也换了水皮的配方。酥饼的层次依然丰富，但是更突出了内部饼皮的柔软。

豆沙酥饼食谱:
水皮：
中筋面粉：140克
开水：60克
室温水：40克

油皮：
中筋面粉：80克
油：40克
泡打粉：1/2 小勺

豆沙馅：320克

水：1 大勺
面粉：1小勺
芝麻：适量

Red bean paste pasty
Water dough:
All purpose flour: 140 g
Boiling water: 60 g
Room temperature water: 40 g

Oil dough:
All purpose flour: 80 g
Oil: 40 g
Baking powder: 1/2 tsp

Red bean paste: 320 g

Water: 1 tbsp
Flour: 1/2 tsp
Sesame seeds: as needed

背景音乐：Cocktail Hour by Aaron Kenny, Carried by Lauren Duski

豆沙酥饼, 酥饼, red bean paste pastry,  Chinese pastry, pastry recipe,",2021-03-06T23:18:19Z,568077,13023,,729,PT5M27S,true
Jsqhb8i4ntU,小高姐的 Magic Ingredients,蛋黄酥 Yolk Pastry,"元宵节，我请你吃月饼。前面很多小伙伴再问蛋黄酥的做法。这次就顺手做了。刚好赶到元宵节。那就请你们元宵节吃月饼吧。反正不管什么节日，都祝大家快快乐乐的！

蛋黄酥食谱：
可以做10个蛋黄酥
豆沙馅：
红豆：200克
水：700克
碱面或者小苏打：1/8 小勺
油：120克
黑糖或者红糖：100克

咸鸭蛋10个煮熟

酥皮：
水皮面团：
中筋面粉：100克
水：55克
糖：15克
无盐黄油：35克

油皮面团：
无盐黄油：60克
中筋或者低筋面粉：90克

2个蛋黄
黑芝麻
预热好的烤箱：375°F/190°C 烤18-20分钟

Salted Egg Yolk Pastry ingredients:
Red bean paste:
Red beans: 200 g 
Water: 700 g
Soda ash or baking soda: 1/8 tsp
Oil: 120 g
Dark brown sugar: 100 g

Salted duck eggs: 10

Pastry dough: 
Water dough: 
All purpose flour: 100 g
Water: 55 g
Sugar: 15 g
Unsalted butter: 35 g

Oil dough: 
Unsalted butter: 60 g
All purpose flour or cake flour: 90 g

Egg yolks: 2
Black sesame seeds
Preheated oven 375°F/190°C bake for 18-20 minutes.

背景音乐：
Just As Soon by Kevin MacLeod is licensed under a Creative Commons Attribution 4.0 license. https://creativecommons.org/licenses/by/4.0/
Source: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100185
Artist: http://incompetech.com/

Intractable by Kevin MacLeod is licensed under a Creative Commons Attribution 4.0 license. https://creativecommons.org/licenses/by/4.0/
Source: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100194
Artist: http://incompetech.com/

蛋黄酥, 咸蛋黄酥, yolk pastry, egg yolk pastry, Chinese yolk pastry, salted egg pastry,",2021-02-24T17:58:17Z,1073350,19419,,1272,PT11M22S,true
bGzbJpLExDM,小高姐的 Magic Ingredients,16种实用饺子包法 16 Ways to Wrap a Dumpling,"如何包饺子，这里收录了16种实用的饺子包法。从易到难，总结了饺子的包法，和它们的变形。只要学会几种基础的包法，就可以演变出非常多的饺子包法。

饺子皮和饺子馅的做法可以参考前一个羊肉饺子视频。https://youtu.be/OBZVkExf27I

背景音乐：Bittersweet Waltz by Sir Cubworth

包饺子, 如何包饺子, 饺子怎么包, 饺子包法, how to wrap a dumpling, dumpling wrapping technique",2021-02-12T22:38:42Z,5285877,89916,,2184,PT8M4S,true
OBZVkExf27I,小高姐的 Magic Ingredients,羊肉水饺 Lamb Dumplings 如何把饺子做好,"羊肉水饺 lamb dumplings 做水饺用什么样的面粉？如果是新手，建议用专门的饺子面粉。大多数的饺子面粉设计的筋度不是很高，你在擀饺子皮的时候，很轻松就擀开了。它牺牲一点饺子皮的劲道，但是让你操作起来容易，对初学者很友好。有经验的可以选用专门的包子，馒头面粉。饺子皮吃起来会更劲道一点。如果饺子粉，包子粉都买不到的话，选用普通的中筋面粉。虽然都是叫中筋面粉，但是各地的中筋面粉区别还是很大的。如果你的中筋面粉筋性非常强的话，面团要稍微软一点，不然你操作起来会非常困难。无论你用什么面粉，操作的时候，如果感觉阻力太大，搓不长，擀不开，面团回缩，就盖上保鲜纸，让面团休息十分钟，放松面筋后再操作。

调蘸水的时候，放一点花椒油，吃起来有一点麻麻的后味，跟羊肉饺子很搭。今年还腌了一些腊八蒜，蘸水里用的是有蒜味的香醋。腊八蒜上桌，一下子就有了过年的味道。各位漂泊在外的学子，各位想孝敬父母的孩子，各位家里的掌勺，今年年三十的饺子就全靠你们了！祝各位春节快乐。


羊肉水饺食谱：（70个饺子）
面团:
饺子粉，包子粉或者中筋面粉：400克
盐：1克
水：192克（水和面粉的比例是48%）

肉馅：
大葱：2根
羊后腿肉：500克
五香粉：1/8 小勺
花椒粉：1/8 小勺
白胡椒粉：1/4 小勺
生姜泥：1 大勺
生抽：2大勺
盐：1/4 小勺
肉汤：150克
油：3大勺
花椒：2 小勺

蘸水：
生抽：1大勺
香醋：1 大勺
水：1 大勺
香油：1/4 小勺
花椒油：1/4 小勺
辣椒油：适量

Lamb dumpling ingredients: for making 70 dumplings
Dough:
Dumpling flour, or flour for making steamed buns, or all purpose flour:  400 g
Salt: 1 g
Water: 192 g (baker’s percentage 48%)

Lamb dumpings fillings:
Lamb leg: 500g
Five-spice powder: 1/8 tsp
Sichuan peppercorn powder: 1/8 tsp
White pepper powder: 1/4 tsp
Ginge paste: 1 tbsp
Regular soy sauce: 2 tbsp
Salt: 1/4 tsp
Chicken broth: 150 g, 1/2 cup + 1 tbsp+2 tsp
Oil: 3 tbsp
Sichuan peppercorns: 2 tsp

Dipping sauce: 
Regular soy sauce: 1 tbsp
vinegar: 1 tbsp
water: 1 tbsp
sesame seed oil:  1/4 tsp
Sichuan pepper oil: 1/4 tsp
chili oil: as needed

背景音乐：This is Not Effortless by True Cuckoo

饺子, 水饺, 羊肉水饺, 羊肉饺子, 饺子和面, 包饺子, dumpling recipe, lamb dumplings,",2021-02-05T21:19:06Z,898194,19105,,1446,PT8M18S,true
a8F8Wg6Oc9g,小高姐的 Magic Ingredients,炸酸菜 Deep Fried Cabbage,"炸酸菜 deep fried cabbage，这是一个简单而且好吃的小菜。每次家里腌了酸白菜，都会炸一些解馋。因为炸的是腌制的酸菜，酥脆的外皮下面带有酸酸的味道，有一点特别。要是你家里也腌了酸菜，就不妨试试看吧。

炸酸菜食谱:
酸白菜叶子：若干

面糊：
中筋面粉：1/3 杯
小苏打：1/8 小勺
盐：1/8 小勺
熟芝麻：1 小勺
水：1/3 杯

干面粉：1/2 杯
油温：180°C /355°F

deep fried pickled cabbage ingredients:
Pickled Chinese cabbage, as needed

Batte：
All purpose flour: 1/3 cup
Baking soda: 1/8 tsp
Salt:1/8 tsp
Roasted sesame: 1 tsp
Water: 1/2 cup

Dry flour: 1/2 cup
Oil temperature: 180°C /355°F

背景音乐： Impertinence by Joel Cummins
炸酸菜, 炸酸白菜, 炸蔬菜, 酸白菜食谱, 东北酸白菜食谱,",2021-01-25T23:44:13Z,256864,6858,,886,PT2M23S,true
-D5Yhx8allM,小高姐的 Magic Ingredients,酸菜炖牛尾 Oxtail Stew with Sauerkraut,"酸菜炖牛尾 Oxtail Stew with Sauerkraut 酸白菜的吃法很多，可以做酸菜炖粉条，酸白菜饺子，酸菜炖肉。今天我们用酸白菜来炖牛肉。用来做炖肉的话，牛尾是一个非常好的选择，牛尾肉里带一点肥肉，一些筋络，一部分骨头， 还有骨头里的骨髓。经过长时间炖煮，这些味道都会慢慢融到汤里，汤的味道非常丰富。

酸菜炖牛尾食谱：
豆腐：2 块
牛尾：1 公斤
洋葱：半个
生姜：一小块
干辣椒：4
八角：1
香叶：几片
花椒：1 小勺
盐：1/2 小勺
酸白菜：半颗白菜
酸菜汤：1/2 杯
盐：适量
粉丝：1 小把
香菜

Oxtail stew with sauerkraut ingredients:
Tofu: 2 
Oxtail: 1 kg
Onion: 1/2
Ginger: 1 small piece
Dried chilies: 4
Star anise: 1
Bay leaves: a few
Sichuan peppercorns: 1 tsp
Salt: 1/2 tsp
Pickled cabbage or sauerkraut: half cabbage
Pickling water: 1/2 cup
Salt: as needed
Chinese vermicelli: 1 small bundle
Cilantro

背景音乐： 
Impertinence by Joel Cummins

炖牛尾, 牛尾汤, 牛尾食谱, 酸白菜食谱, beef stew, oxtail stew, oxtail stew with sauerkraut,",2021-01-21T21:16:55Z,212279,5838,,506,PT2M57S,true
5oxCz8CAQ5M,小高姐的 Magic Ingredients,酸白菜,"东北酸白菜, 每年入冬的时候，父亲都会张罗着腌酸白菜。他会用一口齐腰深大缸，摆入十几颗白菜，然后一块巨大的石头压在上面。石头压在撒过盐的白菜上，慢慢地白菜的汁水一点一点从缸底漫上来，最后完全没过白菜。盖上盖子，开始发酵。从刚开始不太酸的酸菜一直到开春后超级酸的酸菜，可以吃整整一个冬天。时光流转，岁月更迭，家里的大缸早已不知去向。那就用我的小瓶子，小石头，摆两三颗白菜吃个味道。无论是大缸，还是小瓶，方法一样，味道依旧，原理相同。乳酸菌还在这里，从未离开。

酸白菜配方：
2个大白菜，去外面的菜叶后3.5公斤
盐或泡菜盐：70克 （白菜重量的2%）如果有泡菜引子，盐的用量可以减少为1%。酸菜泡好之后，再添菜的时候，可以不放盐或者少放。
室温腌制10-14天。或者适合自己的酸度。

Pickled Chinese cabbage:
Chinese cabbage: 2, 3.5 kg after outer layer leaves removed.
Salt or pickling salt: 70 g, 2% of the weight of the cabbage. If previous pickling water is available, 1 % salt is sufficient. When adding second batch of fresh cabbage, salt is not required. 
Ferment at the room temperature for 10-14 days. Or longer for additional acidity. 

背景音乐：Bucolic Acrylic by Dan Bodan

东北酸菜, 东北酸白菜, 酸白菜, 酸白菜做法, 积酸菜, 腌酸菜, 腌酸白菜, sauerkraut, sauerkraut making,",2021-01-12T21:30:00Z,996187,22505,,2745,PT6M14S,true
m-os629kYS0,小高姐的 Magic Ingredients,低温水浴牛排 Sous Vide Steak,"低温慢煮牛排 / Sous Vide Steak （低温水浴牛排）比直接煎的牛排有很多优点。
1. 慢煮的方法把厨师得之不易的烹饪经验量化为比较容易控制的温度和时间。哪怕你一次都没有做过牛排，只要准确控制温度和时间，就可以做出完美牛排。
2. 内部的熟度从上到下是统一一致的。
3. 对于厚一点的牛排，低温慢煮的方法可以使牛排更加入味。因为毕竟在咸咸的汁水里加热了2个小时。

低温水浴牛排材料：
你喜欢的牛排 1.5 -2寸厚
盐和黑胡椒
水浴温度57°C /135°F，时间2小时
蒜，黄油和百里香

Sous vide steak ingredients:
Your favourite steaks, 1.5-2 inch thick
Salt and pepper
Sous vide temperature 57°C /135°F, time 2 hours.
Garlic, butter, thymes

背景音乐：
Nocturne by Asher Fulero
煎牛排, 水浴牛排, 低温牛排, 低温慢煮牛排, 低温水浴牛排, sous vide method, sous vide steak, sous vide steak rice cooker",2021-01-02T22:28:09Z,814691,19052,,1449,PT8M7S,true
ZngMJttLhOE,小高姐的 Magic Ingredients,煎三文鱼 电饭锅低温水浴法 Sous Vide Salmon with a Rice Cooker,"煎三文鱼 (低温水浴法） 每次我准备做三文鱼的时候，我家的孩子都是欢呼雀跃的，他们太喜欢吃了。视频中的这半条三文鱼，一顿饭就吃完了，不会有剩余。看了这个低温慢煮三文鱼，我想你一定会有很多问题？

1，不用低温水浴法，能不能直接煎？可以，但是比较考验你对火候的掌握。可以煎出外面焦焦的，里面刚刚熟的状态。但是中间会有比较厚的一层三文鱼会偏干，偏老。水浴法煎三文鱼它温度和时间是定量，对于新手来说更容易操作，而且效果比较稳定。

2，能不能用电饭锅低温水浴法制作牛排。可以。水浴牛排的温度和三文鱼接近，但是水浴的时间比较长，需要两个小时。电饭锅的保温功能不能够控制温度，你需要人工检测温度，然后进行调整。

3，我需要买水浴棒吗？电饭锅可以达到水浴的效果，但是水浴棒可以更准确的控制温度，让你的生活变得更简单一点。先用电饭锅试着做几样水浴的食物，如果非常喜欢低温水浴的口感，觉得自己以后会经常做的话，就可以买一个水浴棒。

更多的问题就放在留言里吧！

煎三文鱼所用食材：
去皮去骨头三文鱼：适量
葱：1根
生姜：一小块
生抽：1/4 杯

水浴三文鱼温度 50°C/122°F ，
时间：厚一点的鱼块30分钟，薄一点15到20分钟

煎三文鱼:
鱼肉擦干，撒盐，黑胡椒和玉米淀粉
热锅热油，每面煎 1-1.5分钟

Sous vide salmon ingredients:
Skinless boneless salmon: as needed
Green onion: 1
Ginger: 1 small piece
Regular soy sauce: 1/4 cup

Sous vide temperature: 50°C/122°F
Time: thick piece 30 minutes
Thinner pieces 15-20 minutes

Pan fry salmon:
Dry the surface
Sprinkle with salt, pepper and a thin layer of corn starch
Onto the hot pan, fry each side for 1-1.5 minutes

背景音乐： This is Not Effortless by True Cuckoo

煎三文鱼, 煎三文鱼扒, 煎三文鱼排, 煎三文鱼技巧, 低温慢煮三文鱼, 慢煮食谱, sous vide salmon, sous vide salmon recipe, 舒肥法",2020-12-26T20:53:38Z,460363,13034,,1124,PT5M53S,true
ObPVbZZcqho,小高姐的 Magic Ingredients,炒鸡肉丝 / 鸡肉片技巧  炒菜公式   Chicken Stir Fry,"家常菜的种类千千万万，你怎么样以不变应万变？答案是：炒菜公式。从五个方面入手，轻而易举就让你做出美味的家常菜，而且还可以随意改变食材，切换各种口味。

蘑菇鸡片做法：
鸡胸肉：一块
盐：1/8 小勺
白胡椒粉：1/8 小勺
生抽：2 小勺
水：1 大勺
玉米淀粉：1/2 小勺
油：1 大勺
香醋：1/4 小勺
蒜：2瓣
干辣椒：2 个
豆豉：1 大勺
配菜：青椒和蘑菇

水淀粉：
盐：1/8 小勺
老抽：1/8 小勺
玉米淀粉：1/2 小勺
水：1/4 杯

chicken mushroom stir-fry ingredients:
Chicken breast: 1
Salt: 1/8 tsp
White pepper powder: 1/8 tsp
Regular soy sauce: 2 tsp
Water: 1 tbsp
Corn starch: 1/2 tsp
Oil: 1 tbsp
Chinese vinegar: 1/4 tsp
Garlic: 2 cloves
Dried chili: 2
Fermented soy beans: 1 tbsp
Vegetables: green pepper, mushroom

Starch slurry:
Salt: 1/8 tsp
Dark soy sauce: 1/8 tsp
Corn starch: 1/2 tsp
Water: 1/4 cup

背景音乐：
No.2 Remembering Her by Esther Abrami
No.6 In My Dreams by Esther Abrami

炒鸡丝, 炒鸡片, 鸡肉丝的做法, 鸡肉片食谱, 炒鸡肉, 肉片蘑菇, 炒肉丝, 炒肉片, chicken stir fry, stir fry basics,",2020-12-19T18:43:44Z,1070390,26362,,1027,PT5M36S,true
mDmpQs2_k5E,小高姐的 Magic Ingredients,疙瘩汤,"疙瘩汤是很家常的一道菜。做疙瘩汤的关键是如何又简单，又快，做出效果又好的面疙瘩。要点就一个，用一个大一点的盆子，虽然面粉不是很多。视频开头演示了如何快速做出大小一致的面疙瘩，一分钟就学会。


疙瘩汤所用材料：
面疙瘩
中筋面粉：150克 大概1 杯
盐：1 克，1/8 小勺
水：65克，1/4 杯左右
汤底：
鸡腿肉碎：100克
五香粉：一小撮
白胡椒粉：一小撮
生抽：1 小勺
盐：1 小勺
玉米淀粉：1/2 小勺
油：1 大勺
新鲜花菇：7个
热水：大概1.4 升
鸡蛋：1 个
白胡椒粉，香油，香菜

chicken mushroom soup with dough pieces ingredients:
To make small dough pieces
All purpose flour: 150 g, about 1 cup
Salt: 1 g, 1/8 tsp
Water: 65 g, 1/4 cup

Soup base:
Ground chicken leg: 100 g
Five-spice powder: a pinch
White pepper powder: a pince
Regular soy sauce: 1 tsp
Salt 1 tsp
Corn starch: 1/2 tsp
Oil: 1 tbsp
Fresh flower shiitake mushroom: 7
Hot water: 1.4 liter
Egg: 1
White pepper powder, sesame oil, cilantro.

背景音乐：Nocturne by Asher Fulero

疙瘩汤, 疙瘩汤做法, 面疙瘩, 面疙瘩做法, mushroom soup, chicken soup, Chinese soup,",2020-12-10T23:04:44Z,306830,9565,,679,PT3M25S,true
qNXLN--WeYk,小高姐的 Magic Ingredients,焖烧牛排骨 Braised Beef Ribs,"焖烧牛排骨 Braised Beef Ribs 可以在炉子上炖熟，也可以用烤箱烤熟。但是烤箱的方法比炖煮的方法效果更好一些。如果家里有烤箱的话，尽量用烤箱吧。用烤箱的话，它有一部分肉是没在汤汁里，还有一部分肉是汤汁外面的。汤汁外面的肉会有一点微焦的口感，增加了味道的层次，吃起来更香。烤箱虽然烤的时间长，但是你定好时间，中途不需用管它，也比较方便。

焖烧牛排骨配方：

牛后排骨，或者短排，牛尾，小腿：2公斤
西红柿：2个
洋葱：1个
蒜：8 瓣
辣椒：3个
西红柿膏：1 大勺
生抽：1/4 杯
红糖：1 大勺
黑胡椒：1/2 小勺
盐：1/2 小勺
油：一大勺
热水：适量
土豆：5个
预热好的烤箱：275°F/135°C  盖盖子烤3小时
然后放入土豆，打开开盖子继续烤45分钟

Braised beef ribs ingredients:
Beef back ribs, or beef short ribs, oxtail, beef shanks: 2 kg
Tomatoes: 2
Onion: 1
Garlic: 8 cloves
Chili pepper: 3
Tomato paste: 1 tablespoon
Regular soy sauce: 1/4 cup
Brown sugar: 1 tablespoon
Black pepper: 1/2 teaspoon
Salt: 1/2 teaspoon
Oil: 1 tablespoon
Hot water
Potatoes: 5

Preheated oven 275°F/135°C roast with lid for 3 hours
Add potatoes and continue to roast for 45 minutes without lid. 背景音乐：Pastorale by Joel Cummins

牛排骨, 烧牛排骨, 烤牛排骨, 烤牛肋骨,  braised beef ribs, roast beef ribs,",2020-12-02T21:46:00Z,493415,11743,,836,PT4M12S,true
DLJqFbCvOFg,小高姐的 Magic Ingredients,炸薯角 Crispy Potato Wedges,"炸薯角 Crispy Potato Wedges 的做法可以分为三步。热水快煮，裹淀粉水，最后热油炸熟。前两个步骤是准备工作，目的是保持薯角的形状，并且加强薯角的酥脆感，最后在油锅里完成烹饪。这是一个比较快，而且效果很好的炸薯角方法。

炸薯角材料：
黑皮土豆 或者黄皮土豆 2个
玉米淀粉：45克，1/4杯多一点
水：60克，1/4 杯
碱面 或者 小苏打：1/4 小勺
盐和韩国辣椒粉
热水煮3分钟
油温: 180°C / 356°F

Crispy Potato Wedges Ingredients
Russet potatoes / or Yukon gold 2
Corn starch: 45 g, 1/4 cup more
Water: 60 g, 1/4 cup
Baking soda: 1/4 tsp
Salt and Korean chili powder

Boil potatoes for 3 minutes
Oil temperature: 180°C / 356°F

背景音乐：Allemande by Wahneta Meixsell

炸薯角, 炸薯角食谱, potato wedges, crispy potato wedge,",2020-11-25T03:57:26Z,354269,11919,,547,PT2M42S,true
LHEcT58pZis,小高姐的 Magic Ingredients,万能面团  All Purpose Dough,"今天借着万能面团  / all purpose dough 的话题，简单谈了谈烘焙百分比。它的名字叫做烘焙百分比，最早也是用在烤面包上面，但是这个概念完全可以用在非烘焙食物上，道理都是一样的。
烘焙百分比有很多好处：
1. 共同的语言
2. 有的配方单位不是克，而是磅，盎司，单位换算很麻烦。但是如果你有烘焙百分比，你不需要换算重量单位，就可以直接计算其他材料的用量。
3. 看到烘焙百分比，你就知道这是一个什么面团。水的百分比判断面团软硬。酵母百分比判断面团发酵时间和状态，糖的百分比判断面团甜度，等等。
4. 利用百分比来增加或者减少配方用量变得非常简单。

万能面团配方：
面粉：400克
水：240克 （60%）
酵母：4克 (1%)
盐：2克  (0.5%)
糖 15克 (4%)
油脂：15克 (4%)
盐和糖可以不加。在烤的食谱中，油可以多加。煮的食谱中不加。其他食谱可以加也可以不加。


All purpose dough recipe：
Flour：400 g
Water：240 g （60%）
Yeast：4 g (1%)
Salt：2 g  (0.5%)
Sugar 15 g (4%)
Oil or fat：15 g (4%)
Salt and sugar are optional. In baked goods, you can add more oil/fat. In boiled food, for example noodles, omit the oil. Other recipes, oil is optional. 

背景音乐：No.6 In My Dreams by Esther Abrami

万能面团, 基础面团, 水面比例, 如何和面, all purpose dough, basic dough, multi purpose dough, crazy dough,",2020-11-15T23:20:31Z,489140,18777,,1160,PT5M29S,true
qB7gPOgmLbc,小高姐的 Magic Ingredients,柳叶包  Leaf-shaped Buns,"柳叶包 / leaf-shaped buns（洋葱牛肉馅）的包法其实是比较简单的，它比普通的圆形包子更容易包一些。包子皮面团采用的是一次发酵的方法，它比两次发酵更快捷，操作起来更轻松。食谱整体来说对新手比较友好。

柳叶包食谱：
可以做16个柳叶包
馅料：
黄洋葱：3个小
油：2 大勺
白胡椒粉：1/4 小勺
五香粉：1/8 小勺
生姜：1小勺
生抽：1.5 大勺
蚝油：1 小勺
老抽：1 小勺
牛肉碎：300克
葱：10根

面团：
中筋面粉：300克
泡打粉：1 小勺
室温水：180克
酵母：1 小勺

Leaf-shaped Buns ingredients:
For making 16 buns
Filling:
Yellow onions: 3 small
Oil: 2 tablespoons
White pepper powder: 1/4 teaspoon
Five-spice powder: 1/8 teaspoon
Ginger paste: 1 teaspoon
Regular soy sauce: 1.5 tablespoons
Oyster sauce: 1 teaspoon
Dark soy sauce: 1 teaspoon
Medium ground beef: 300 g
Green onions: 10

Dough:
All purpose flour: 300 g
Baking powder: 1 teaspoon
Room temperature water: 180 g
Yeast: 1 teaspoon

背景音乐：Simple Sonata by Sir Cubworth
包子, 柳叶包, 包子包法, steamed buns,",2020-11-07T20:18:06Z,1215664,17476,,723,PT6M6S,true
Whexul2Zc4c,小高姐的 Magic Ingredients,绿豆糕,"绿豆糕 mung bean cake，制作的方法很多，特别是处理绿豆的方法。有的是水煮，有的是先把豆子磨成豆粉，再上锅蒸，还有就是视频中先蒸熟再打碎的方法。三种方法，我都实践过，做了仔细的对比。水煮的方法，不需要泡豆子，制作起来比较快。但是缺点就是水分含量多，绿豆糕口感容易发粘，而且炒制时间长。另外先把干豆子磨成豆粉再制作的方法。家庭用的打碎机，不太容易把干豆子打成很细的豆粉。如果蒸的话，要蒸非常长的时间才能把豆粉蒸到软糯。最后，就是视频中，先泡豆，再蒸，后打碎的方法。相对简单，口感较好，并且适合家庭制作。

绿豆糕食谱：
(可做25个绿豆糕）
去皮绿豆：300克
黄油：100克
蜂蜜：80克
红豆沙：适量

Mung bean cake ingredients
（for making 25 mung bean cakes)
Peeled mung bean: 300 g
Unsalted butter: 100 g
Honey: 80 g
Red bean paste: as needed

背景音乐：Nocturne by Asher Fulero


绿豆糕, 绿豆糕制作, 绿豆糕食谱, mung bean cake, green bean cake",2020-10-20T01:36:33Z,1130626,22170,,1003,PT5M38S,true
tCVyqacA8Co,小高姐的 Magic Ingredients,烤鸡 Roast Whole Chicken,"烤鸡 roast whole chicken, 每逢佳节除了倍思亲之外，还要准备一桌丰盛的美味。很多西方的节日里，餐桌上的主角就是烤鸡，或者烤火鸡。做烤鸡有一些注意事项，我在视频中一一提到，希望帮助大家把烤鸡做得更好~^^

烤鸡所用材料：
整鸡：1.5-2公斤
腌料：
小茴香：1/2 小勺
香菜籽：1/2 小勺
孜然：1/2 小勺
花椒：1/2 小勺
盐：2 小勺
蒜：5瓣
葱：2根
小辣椒：3个
生抽：1 小勺

烤鸡配菜：
红薯，土豆，红萝卜，绿皮小南瓜和蒜
橄榄油
孜然粉
辣椒粉
盐

蜂蜜汁：
生抽：1小勺
蜂蜜：1小勺

预热好的烤箱 425°F / 220°C 烤40后刷蜂蜜，再烤10-15分钟

Roast whole chicken ingredients:
Whole chicken: 1.5-2 kg
Fennel seeds: 1/2 tsp
Coriander seeds: 1/2 tsp
Cumin: 1/2 tsp
Sichuan peppercorns: 1/2 tsp
Salt: 2 tsp
Garlic: 5 cloves
Green onion: 2
Chili pepper: 3
regular soy sauce: 1 tsp

Vegetables:
Sweet potato
Potato
Carrots
Buttercup squash
Olive oil
Cumin
Chili power
Salt

Regular soy sauce: 1 tsp
Honey: 1 tsp

Preheated oven, 425°F / 220°C bake for 40 minutes, brush honey then bake an additional 10-15 minutes

背景音乐：Allégro by Emmit Fenn
No.9 Esther’s Waltz by Esther Abrami
烤鸡, 烤全鸡, 烤鸡食谱, roast chicken, roast whole chicken,  oven roasted chicken,",2020-10-10T22:40:29Z,1366112,25212,,1189,PT8M1S,true
GyHLW3eZBJ4,小高姐的 Magic Ingredients,炸鸡排 Fried Chicken,"炸鸡排 fried chicken。你是不是很想在家里自己炸出这种超级酥脆的鸡排呢？视频用了一个非常简单的小方法，教给你如何处理面粉。无论你怎样炸，都能达到这种酥的掉渣的效果。

炸鸡排用料：
可炸6个鸡排

鸡胸肉：2块
生抽：1.5大勺
五香粉：1/8 小勺 
白胡椒粉：1/2 小勺
生姜泥：1 小勺

面糊：
面粉：90克
牛奶：120克
鸡蛋：2个

干面粉：
面粉：250克
泡打粉：2 小勺
苏打粉或者碱面：1/4 小勺
盐：1/4 小勺
水：40克

1小盘面粉
油 适量
葱 1 根
油温：180°C / 356°F
炸4分钟左右

Fried chicken cutlets ingredients：
For making 6 fried cutlets

Chicken breasts：2
Regular soy sauce：1.5 tbsps
Five-spice powder：1/8 tsp
White pepper powder：1/2 tsp
Ginger paste：1 tsp

Batter：
All purpose flour：90 g
Milk：120 g
Eggs：2

Breading flour：
All purpose flour：250 g
Baking powder：2 tsps
Baking soda or sada ash：1/4 tsp
Salt：1/4 tsp
water：40 g

1 plateful of flour
oil as needed
Green onion 1
Oil temperature：180°C / 356°F
Deep fry for about 4 minutes

背景音乐：No.5 The Day I Met Her  by Esther Abrami

炸鸡排, 炸鸡, fried chicken, fried chicken breast, fried chicken cutlets, fried chick katsu,",2020-10-03T00:25:04Z,2285391,99766,,1381,PT4M36S,true
